image_name,parking_score,area_ratio,object_density,mean_hue,mean_saturation,mean_value,cnn_feature_0,cnn_feature_1,cnn_feature_2,cnn_feature_3,cnn_feature_4,cnn_feature_5,label
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0272.JPG,27.0,0.44612421067964225,6.561266481901402e-07,38.91381448412698,43.622653773121904,116.53756300456139,0.034230724,0.001746356,0.054750416,0.044295523,0.0017750985,-0.019013576,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0273.JPG,21.0,0.4056345577446665,2.860621372732099e-07,37.873554119360165,42.398704865933304,115.49555647422368,0.032584865,0.0044448734,0.05583331,0.045895036,-0.0016092495,-0.02933563,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0274.JPG,27.0,0.4525411063118058,2.860621372732099e-07,37.71655594427313,44.37410168315692,114.83969678557698,0.03611694,0.0034478733,0.053565033,0.044421904,0.0008773804,-0.024091588,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0275.JPG,16.0,0.01326788885488836,2.043300980522928e-07,39.43698651846359,35.1076314104073,157.34668131958665,0.03803035,-0.002945791,0.050310515,0.0401337,0.0009011631,-0.018441927,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0276.JPG,66.0,0.11307580034328546,9.021741412614429e-07,45.803799268550016,29.675954057355966,162.0628347066064,0.033905223,-0.0049124584,0.05445634,0.045798868,-0.0017356803,-0.017457526,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0277.JPG,66.0,0.11729387453283782,9.021741412614429e-07,45.36456258332809,29.408376342435123,162.24632577278598,0.033223066,-0.0047295624,0.054822184,0.046165735,-0.0015516409,-0.017125275,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0278.JPG,66.0,0.12533815127131098,9.021741412614429e-07,45.00386794860691,29.50065473237906,162.74569662934618,0.035759374,-0.0014917916,0.05320231,0.047507573,-0.0011653642,-0.015506683,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0279.JPG,72.0,0.12341734050873436,9.841899722852105e-07,44.66452654557193,29.145115448764383,162.9436649659864,0.03541003,-0.0035786852,0.052830968,0.047952164,-0.0008889062,-0.016151506,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0280.JPG,65.0,0.12583295277987738,9.841899722852105e-07,45.241565737985006,29.370112184534307,163.0934747548711,0.034544334,-0.0040423973,0.051889565,0.0479432,-0.00072389515,-0.01686858,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0281.JPG,60.0,0.15928565195368272,8.201583102376753e-07,48.194241537278494,22.54823679085832,162.10580353862224,0.037698224,-0.0038006515,0.05578392,0.049756363,0.00029218022,-0.018911738,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0282.JPG,48.0,0.14741312227051315,6.561266481901402e-07,48.583475138705175,22.462317498372805,161.90057294619237,0.038027264,-0.0049898895,0.056783944,0.046939418,0.00017634686,-0.01744678,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0283.JPG,54.0,0.1581217652956244,7.381424792139078e-07,48.679809375524904,22.610326547671537,161.9059417024912,0.037012473,-0.00441107,0.05747234,0.046449017,0.0004475601,-0.01686718,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0284.JPG,48.0,0.15182499986877468,6.561266481901402e-07,49.297494711619215,23.023927462574537,162.09355906714538,0.039365765,-0.0052718446,0.056720406,0.045988027,0.0010449798,-0.015235174,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0285.JPG,66.0,0.17908164905622742,9.021741412614429e-07,48.148508279662174,23.019149630338248,161.98330083866108,0.03973998,-0.004208166,0.055677637,0.04437526,0.00079344213,-0.016865978,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0286.JPG,54.0,0.15910193649218946,7.381424792139078e-07,48.82677387119971,23.140527975271898,161.80983350130177,0.03930661,-0.004349175,0.054606896,0.044543147,0.0007611627,-0.015308,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0319.JPG,102.0,0.10375289821811078,9.807844706510056e-07,57.77892819709583,90.610079366714,163.9060503694942,0.03371267,-0.0062754257,0.055785857,0.044421647,0.0034015619,-0.020107744,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0320.JPG,110.0,0.21994004970815487,1.8043482825228858e-06,60.2861991633073,86.64924888261632,159.0607223888784,0.032402843,-0.00050196843,0.054355584,0.046896916,0.0001342335,-0.02245913,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0321.JPG,115.0,0.20579789593306458,1.8863641135466533e-06,58.074870119729994,87.93214092156924,154.326171875,0.03477337,-0.0024945424,0.054509576,0.045158606,0.0008472031,-0.020807609,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0322.JPG,75.0,0.14804189649716096,6.129902941568785e-07,65.37825007453962,75.15982941379166,167.43142077092276,0.03633586,-0.0028284993,0.05358303,0.045383025,0.0036555263,-0.018722534,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0323.JPG,80.0,0.1577466362361938,6.53856313767337e-07,65.18746481435711,75.22334301367606,167.83593559973008,0.0363189,-0.002281658,0.054014087,0.045457736,0.0038239942,-0.019018725,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0324.JPG,62.0,0.1327023047781204,6.53856313767337e-07,62.19645787236463,64.53571150682495,149.89039214542026,0.03342087,0.0011484879,0.052387416,0.046855934,0.0016359349,-0.021691235,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0325.JPG,49.0,0.25166647967057193,9.021741412614429e-07,61.10493695935164,58.54764357035253,134.77978470516294,0.031586137,0.0043534306,0.049203034,0.044674363,0.0015432017,-0.018944383,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0326.JPG,85.0,0.16696282271078366,6.947223333777955e-07,59.48407152893837,64.73820202100448,148.76827663254844,0.032083474,0.0017354381,0.051727258,0.04669469,0.0021425057,-0.019432494,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0327.JPG,80.0,0.14718812361545924,6.53856313767337e-07,65.40376387483097,76.7224351341844,162.67571742749388,0.035123248,-0.0018787817,0.053788796,0.04563071,0.0034057065,-0.020075912,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0328.JPG,75.0,0.41073954659024103,1.230237465356513e-06,35.56178884072919,100.57090695074326,147.71286405187075,0.03118412,-0.0015027784,0.05108341,0.043301657,-0.0056393025,-0.016154464,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0329.JPG,105.0,0.20599022305681533,1.722332451499118e-06,55.88623108386873,90.95201983667695,151.3814970480862,0.033362538,-0.00034034858,0.056664795,0.044165235,-0.0010625618,-0.023824811,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0330.JPG,90.0,0.17196382314499875,1.4762849584278156e-06,52.05740911333669,91.2059267428036,153.9053887517584,0.032565653,0.0008718099,0.05190147,0.044604823,0.0020685694,-0.016148476,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0331.JPG,85.0,0.23645065665154952,1.3942691274040481e-06,55.99795378703179,87.67897035357353,160.28748459742692,0.034438487,0.0044721533,0.05306776,0.045379736,-0.00054453127,-0.019417964,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0332.JPG,99.0,0.2627981603521038,1.722332451499118e-06,61.91636337212354,89.37055802259175,152.4994643546076,0.033054203,-0.0010159565,0.05166372,0.04474651,0.0006990372,-0.019537274,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0333.JPG,95.0,0.19064570272553466,7.764543725987127e-07,77.85123922935188,72.12800218126466,156.25534073923689,0.035484225,0.00023010746,0.050457556,0.042440873,0.0028903764,-0.02069546,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0334.JPG,69.0,0.13525896469698992,6.129902941568785e-07,69.93688443514661,63.92168726150591,145.80409030442243,0.034679063,-0.00067672506,0.050945036,0.042861134,0.0031808256,-0.022047147,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0335.JPG,74.0,0.13319294220956357,6.53856313767337e-07,70.17616376616006,65.11433425494381,140.7973636349965,0.034755036,-0.0009232715,0.05114359,0.043681003,0.0019513804,-0.021424051,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0336.JPG,80.0,0.14663880257985548,6.53856313767337e-07,69.825070019838,85.34129595465637,162.1245487982775,0.036176853,-0.0018024482,0.053082168,0.042754173,0.0024884988,-0.018739387,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0337.JPG,80.0,0.13281775128351994,6.53856313767337e-07,69.58570924284747,85.45539674203015,164.2526294422998,0.036568373,-0.0011834754,0.053667232,0.041525196,0.0018957723,-0.019329607,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0338.JPG,75.0,0.13951467024718384,6.129902941568785e-07,69.84810852445554,82.9870571594651,169.95625092357204,0.036480937,-0.0007910733,0.05231605,0.042546898,0.0016652918,-0.019493006,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0339.JPG,81.0,0.13990040460628697,6.53856313767337e-07,58.95673571716268,84.16684631368888,166.66053337184547,0.032695375,-0.00083827553,0.053701982,0.042494535,0.00091288355,-0.020816928,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0340.JPG,75.0,0.14601187697301143,6.129902941568785e-07,60.519107356995086,84.24747750407353,166.06519495052922,0.034425702,-0.0041804234,0.05392974,0.044300042,0.00042623363,-0.019766666,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0341.JPG,95.0,0.16653891948936436,7.764543725987127e-07,70.61142880354757,66.63218661647666,153.64583071790807,0.036257196,-0.00312975,0.04959418,0.04434958,0.0018518822,-0.020303264,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0342.JPG,85.0,0.1525168891085846,6.947223333777955e-07,70.78003153875929,67.60065946313166,150.15329918732198,0.03636193,-0.0033740248,0.049463883,0.043572847,0.0028492487,-0.019154247,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0343.JPG,85.0,0.15137905652457062,7.355883529882541e-07,68.06751340241979,63.161002391152536,148.20573891321234,0.036999818,-0.00412333,0.050352048,0.044358328,0.004338005,-0.020567745,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0344.JPG,90.0,0.15916591309726505,7.355883529882541e-07,67.88131151153272,62.24885121532273,147.20584267203614,0.037070695,-0.00368708,0.050274692,0.044745937,0.0045102253,-0.02083413,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0345.JPG,95.0,0.15389196284223566,1.558300789451583e-06,67.94736576632968,64.69233885201457,142.53276286401908,0.036062587,-0.0039109136,0.050387993,0.043088105,0.0037566237,-0.020291332,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0346.JPG,80.0,0.14862195360397246,1.3122532963802804e-06,67.72044469311645,64.89907402486457,142.19773500160096,0.03597941,-0.0033074082,0.05058315,0.042449053,0.0046553737,-0.020135602,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0347.JPG,80.0,0.15709784730885817,6.53856313767337e-07,70.92911347545554,72.08463855313367,147.5600178797009,0.035562996,-0.0010464895,0.050467603,0.041101668,0.0019994795,-0.019215541,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0348.JPG,90.0,0.19153838005790552,7.355883529882541e-07,58.31202501425407,83.90528760523817,148.1339296339451,0.03255573,0.0012559441,0.053896807,0.04419304,0.0023924154,-0.02138946,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0349.JPG,44.0,0.22822725733812044,9.841899722852105e-07,46.43294582493491,67.7033356986699,138.41219130881518,0.033333253,-0.009109887,0.050589155,0.047439456,-0.0014887745,-0.017534126,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0350.JPG,44.0,0.2207490538653733,9.841899722852105e-07,47.89995216836735,66.59128435807193,137.6307753087732,0.03352769,-0.008524705,0.051139213,0.047023274,-0.00082614576,-0.016892552,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0351.JPG,26.0,0.1445619239208029,7.381424792139078e-07,31.1847905250063,109.27557655488893,127.55541358615206,0.03645832,-0.008644408,0.05239789,0.04662154,-0.0013866476,-0.017139578,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0352.JPG,38.0,0.21730356880406484,9.021741412614429e-07,43.17645632230516,75.31979219156798,130.16270677831318,0.03268605,-0.009009032,0.050084747,0.0462076,-0.0037582135,-0.015192863,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0353.JPG,44.0,0.22374902893256068,9.841899722852105e-07,43.08480387718359,84.24662299815759,124.02223506590136,0.03507168,-0.009605441,0.049550906,0.045474075,-0.0025736268,-0.013092553,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0354.JPG,48.0,0.2802367764235324,6.561266481901402e-07,32.316680510938944,96.15045172679412,124.41052007222642,0.039393537,-0.00859504,0.05307971,0.046680655,-0.0020769902,-0.016182646,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0355.JPG,65.0,0.33535305518812464,9.841899722852105e-07,32.803472599495045,103.38931012219703,125.22637304343033,0.03549154,-0.011897102,0.051281735,0.04561314,-0.0011239415,-0.018583454,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0356.JPG,71.0,0.30658247577580416,1.066205803308978e-06,31.992860275861887,104.32090514639498,125.94336782263059,0.034454074,-0.013384446,0.053321645,0.04424385,-0.0019580694,-0.020381644,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0357.JPG,61.0,0.41000501280759216,1.230237465356513e-06,34.344996722647394,99.92878762230201,126.94128191400017,0.03481332,-0.010467403,0.050978385,0.0470598,0.00071288575,-0.018818995,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0358.JPG,69.0,0.09168475935899051,9.841899722852105e-07,45.54777709212543,83.23111544482762,149.48934204275847,0.03608086,-0.003110357,0.05307181,0.04725248,-0.0019914017,-0.018622914,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0359.JPG,34.0,0.21701971201289158,6.561266481901402e-07,39.230516319181994,90.70415298642605,120.5771875590514,0.035850495,-0.006835543,0.050599772,0.045308437,-0.0022956836,-0.016858332,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0360.JPG,77.0,0.3866341916782145,1.1482216343327455e-06,31.035010261820776,103.76758886907386,126.82461217994143,0.036592517,-0.011279778,0.05118998,0.047017664,0.0011031069,-0.017298045,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0361.JPG,45.0,0.2709695616286638,9.021741412614429e-07,31.28091414517196,103.34990020313681,125.25975717736941,0.035263702,-0.0073492215,0.048924733,0.047614865,-0.0016091829,-0.018713955,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0362.JPG,44.0,0.20862383340681953,9.841899722852105e-07,40.42925970542538,89.08090131789598,123.74084367060867,0.03446384,-0.009175624,0.049278956,0.04652281,-0.0020669966,-0.016697066,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0363.JPG,39.0,0.2076923796138826,8.201583102376753e-07,40.174932878243894,88.97828991743302,123.8432609395996,0.035229534,-0.008837492,0.048676424,0.046540573,-0.0027177674,-0.016244054,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0364.JPG,42.0,0.14888377736715602,2.860621372732099e-07,39.50696786067368,80.86185622124667,119.20290064555233,0.036718313,-0.0045703826,0.05103997,0.04056805,-0.0014426189,-0.017188627,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0365.JPG,41.0,0.14403800735980668,3.269281568836685e-07,39.104210025513474,76.080358940962,120.31598795563977,0.03498665,-0.0014055325,0.05164248,0.039746303,-0.0013159604,-0.01878894,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0366.JPG,76.0,0.2900539300687595,6.129902941568785e-07,44.51840372586943,51.99528087378742,117.33558223125851,0.02968545,-0.0028212424,0.048932046,0.043020964,-0.0002502161,-0.022820625,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0373.JPG,78.0,0.37095863672266294,5.312582549359613e-07,52.856492678770856,61.390162028863834,120.45332078909995,0.03421701,-0.0021328712,0.05401599,0.04544191,-0.008056653,-0.018836247,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0374.JPG,84.0,0.44125370736529906,5.721242745464199e-07,53.663754513243205,61.03947963989518,120.0877496423406,0.034607064,-0.002583365,0.054103963,0.04560422,-0.0078978585,-0.017962005,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0375.JPG,54.0,0.2336736165054257,3.6779417649412704e-07,53.75268412103404,61.053147198421854,119.64257504472377,0.033196747,-0.0023352196,0.053755585,0.045646477,-0.007603269,-0.018650882,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0411.JPG,76.0,0.38232891195693963,5.312582549359613e-07,59.36231318507795,68.24875162483293,132.3211566898001,0.038959246,-0.010217001,0.05115284,0.044964924,0.0010540644,-0.018270193,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0412.JPG,47.0,0.27594579498466054,3.269281568836685e-07,57.13048180873657,67.05820771936226,136.00228547301273,0.035277557,-0.0042348257,0.05187086,0.043616913,-0.0006558078,-0.022233764,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0413.JPG,71.0,0.42714741125208255,4.903922353255028e-07,58.87735698854705,62.41717790057199,131.8358038885489,0.03701386,-0.007391627,0.051552903,0.043195255,-0.0013636453,-0.017623212,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0414.JPG,70.0,0.4912837275433049,4.903922353255028e-07,60.15540321520765,65.33008726366363,130.18845038015206,0.038162827,-0.0074549713,0.050564602,0.0421703,0.0033536712,-0.013878788,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0415.JPG,64.0,0.37704289232032684,4.495262157150442e-07,56.285986249074796,70.4001635785033,130.96978207132526,0.034871683,-0.008733467,0.05134035,0.042809587,0.0017257142,-0.018372372,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0416.JPG,108.0,0.7342906525355241,8.173203922091712e-07,56.95846463585434,66.16345304461655,127.90619908093957,0.035730667,-0.0080702435,0.04886109,0.043080114,0.0028044875,-0.015946442,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0417.JPG,62.0,0.48757689350249905,4.495262157150442e-07,59.25749821987618,63.40546782438466,125.08259815364055,0.04098294,-0.010333031,0.04785979,0.042768292,0.00508001,-0.0143180415,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0418.JPG,62.0,0.5989638093799612,4.903922353255028e-07,60.10697162852069,59.0198192430567,125.21642239412105,0.038953107,-0.008806197,0.04843476,0.043769754,0.0041124295,-0.016020194,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0419.JPG,69.0,0.8040966795214818,4.903922353255028e-07,64.05518673972857,55.11469424371056,124.6936276553105,0.040326267,-0.0092839915,0.048671942,0.04344166,0.002498309,-0.012662394,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0420.JPG,51.0,0.5125538777602544,3.6779417649412704e-07,64.81206224319793,58.88618919790138,125.53200700214727,0.039596133,-0.011769429,0.046932682,0.04266891,0.0054830993,-0.014506645,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0421.JPG,28.0,0.43137254901960786,5.721242745464199e-07,53.98022481051244,59.14463673541312,134.14198563412293,0.036820903,-0.0018562176,0.050338555,0.04350899,-0.0058135423,-0.016991114,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0422.JPG,42.0,0.535140935459151,5.721242745464199e-07,53.326247042934824,58.70733260624511,133.69495314465655,0.0376507,-0.00016622106,0.049854353,0.044074487,-0.006661929,-0.014819376,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0423.JPG,38.0,0.898358436738893,1.4762849584278156e-06,53.63111723277274,65.13390445877425,124.28827613221215,0.03860293,0.0012512594,0.051890362,0.03813061,-0.00487468,-0.02024688,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0424.JPG,29.0,0.1138951384952129,5.741108171663727e-07,64.91358172319853,60.54974448788003,131.34684166876627,0.034571856,-0.0029938146,0.049767543,0.0443002,0.002623485,-0.015932225,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0425.JPG,38.0,0.14019974791614176,8.201583102376753e-07,59.68690431901928,60.60356491651444,131.25313407095092,0.03543727,-0.0028016167,0.049533904,0.044179898,0.0026052515,-0.015103909,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0426.JPG,28.0,0.2379951787813891,4.920949861426052e-07,46.2625189784633,76.72779478786113,121.6655313215178,0.032651644,-0.004390745,0.050479967,0.048723023,-0.0013511009,-0.016445275,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0427.JPG,25.0,0.22957428534685478,4.1007915511883765e-07,46.77536077123751,74.62499220849605,123.41325562825439,0.03454545,-0.0019738078,0.049053334,0.0467843,-0.00020570727,-0.01486562,0
C:\VIT\3rd-Yr\6th-Sem\E2-Deep Learning\Project\ProjectDraft1\ProjectNoParking\train_data\train\parking2\IMG_0428.JPG,48.0,0.10369249824112652,4.086601961045856e-07,82.82112841051453,69.01731905997693,144.6634010221736,0.03181936,-0.005527105,0.053034395,0.04305735,0.0008294785,-0.019905444,0
